snapshot_date,type,tracked_title,status,match_title,course_id,locations,next_start,cost_bands,weiterbildungsart
2026-06-08,Weiterbildung,Content Creation mit KI,found,Content Creation mit KI,10338431094,Düsseldorf; Köln; Lübeck; Mainz am Rhein; Stuttgart,2026-06-14,UEBER_1000_BIS_5000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Weiterbildung,Social Media Manager,found,Social Media Manager,10340407675,Berlin; Esslingen am Neckar; Gelsenkirchen; Köln; Offenburg,2026-06-14,UEBER_5000_BIS_10000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Weiterbildung,Social Media Advertising Expert:in,found,Social Media Advertising Expert:in,10338895586,"Düsseldorf; Hannover; Hof, Saale; Leipzig",2026-06-21,UEBER_1000_BIS_5000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Weiterbildung,Social Media Advertising,found,Social Media Advertising,10338895266,"Detmold; Karlsruhe, Baden; Lörrach; München; Stuttgart",2026-07-05,UEBER_1000_BIS_5000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Weiterbildung,Online Marketing,found,Online Marketing,10349701750,"Chemnitz, Sachsen; Hamburg; Iserlohn; Krefeld; Magdeburg",2026-06-14,UEBER_10000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Weiterbildung,Online Marketing Grundlagen für Marketing Manager,found,Online Marketing Grundlagen für Marketing Manager:in,10338910725,"Düsseldorf; Frankfurt am Main; Jena; Koblenz am Rhein; Oberhausen, Rheinland",2026-06-14,UEBER_1000_BIS_5000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Weiterbildung,Online Marketing International,found,Online Marketing,10349701750,"Chemnitz, Sachsen; Hamburg; Iserlohn; Krefeld; Magdeburg",2026-06-14,UEBER_10000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Weiterbildung,Online Marketing Manager,found,Online Marketing Manager,10343394728,"Göttingen, Niedersachsen; Hamburg; Krefeld; Köln; Leipzig",2026-06-14,UEBER_5000_BIS_10000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Weiterbildung,Online Marketing Manager Weiterbildung,found,Online Marketing Manager Weiterbildung,10342368910,"Bahlingen am Kaiserstuhl; Düsseldorf; Iserlohn; Krefeld; Nürnberg, Mittelfranken",2026-06-14,UEBER_10000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Weiterbildung,Performance Marketing Experte,found,Performance Marketing Experte,10338428159,Berlin; Erfurt; Hamburg; Hannover,2026-06-28,UEBER_1000_BIS_5000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Weiterbildung,Performance Marketing Manager,found,Performance Marketing Manager,10338424756,"Hamburg; Landshut, Isar; Leipzig; Stuttgart",2026-06-14,UEBER_5000_BIS_10000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Weiterbildung,Performance Marketing Masterclass,found,Performance Marketing Masterclass,10338430808,Berlin; Bremen; Dresden; Köln,2026-06-14,UEBER_5000_BIS_10000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Weiterbildung,PPC Marketing - Paid Advertising,found,PPC Marketing - Paid Advertising,10338429570,Berlin; Hamburg; Hannover; Kiel; Krefeld,2026-06-14,UEBER_1000_BIS_5000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Weiterbildung,Search Engine Marketing Expert,found,Search Engine Marketing Expert,10338431852,"Detmold; Düsseldorf; Hof, Saale; Lüneburg; München",2026-06-14,UEBER_1000_BIS_5000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Weiterbildung,Social Media Creation Experte,found,Social Media Creation Experte,10338428797,Frankfurt am Main; Hamburg; Hannover; Krefeld,2026-06-21,UEBER_1000_BIS_5000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Weiterbildung,Social Media Expert,found,Social Media Expert:in,10338911376,Bonn; Cottbus; Flensburg; Köln,2026-06-14,UEBER_1000_BIS_5000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Weiterbildung,Social Media Grundlagen,found,Social Media Grundlagen,10338422909,"Berlin; Hannover; Köln; München; Nürnberg, Mittelfranken",2026-06-14,UEBER_1000_BIS_5000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Weiterbildung,Social Media Marketing Expert,found,Social Media Marketing,10338427203,Braunschweig; Hamburg; Hannover; Mannheim; Stuttgart,2026-06-07,UEBER_1000_BIS_5000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Weiterbildung,NEU: Social Media Weiterbildung,found,Social Media Weiterbildung,10342368125,"Berlin; Gelsenkirchen; Hamburg; Koblenz am Rhein; Neubrandenburg, Mecklenburg",2026-06-14,UEBER_5000_BIS_10000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Weiterbildung,Social Media Relationship Expert:in,missing,,,,,,
2026-06-08,Weiterbildung,WordPress,found,WordPress,10338426557,Berlin; Hamburg; Köln; Neuss,2026-06-28,UEBER_1000_BIS_5000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Weiterbildung,KI- und Online Marketing Weiterbildung,found,KI- und Online Marketing Weiterbildung,10392170202,"Detmold; Köln; Oberhausen, Rheinland; Stuttgart",2026-06-07,UEBER_10000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Weiterbildung,KI- und Online Marketing Manager,found,KI- und Online Marketing Manager,10392169953,"Bremen; Dresden; Gelsenkirchen; Lörrach; Neubrandenburg, Mecklenburg",2026-06-07,UEBER_10000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Coaching,Bewerbungscoaching Advanced,missing,,,,,,
2026-06-08,Coaching,Bewerbungscoaching Basic,missing,,,,,,
2026-06-08,Coaching,E-Commerce-Coaching für Gründer,missing,,,,,,
2026-06-08,Coaching,Existenzgründercoaching (kombiniert),missing,,,,,,
2026-06-08,Coaching,Existenzgründercoaching Advanced,missing,,,,,,
2026-06-08,Coaching,Gründercoaching für das Handwerk,missing,,,,,,
2026-06-08,Coaching,Gründercoaching für Designer & Künstler,missing,,,,,,
2026-06-08,Coaching,Gründercoaching im Beauty & Gesundheitsbereich,missing,,,,,,
2026-06-08,Coaching,Gründercoaching in der Gastronomie,missing,,,,,,
2026-06-08,Coaching,Karrierecoaching Advanced (kombiniert),missing,,,,,,
2026-06-08,Coaching,Karrierecoaching Basic,missing,,,,,,
2026-06-08,Coaching,Orientierungscoaching Advanced (Kombiniert),missing,,,,,,
2026-06-08,Coaching,Orientierungscoaching Basic,missing,,,,,,
2026-06-08,Coaching,Strategie- und Tragfähigkeitscoaching,missing,,,,,,
2026-06-08,Coaching,Businessplan-Coaching,missing,,,,,,
2026-06-08,Coaching,"Coaching für Selbstständige als Coach, Trainer & Berater",missing,,,,,,
2026-06-08,Coaching,Existenzgründercoaching (Präsenz),missing,,,,,,
2026-06-08,Coaching,Karrierecoaching Advanced (Präsenz),missing,,,,,,
2026-06-08,Coaching,Orientierungscoaching Advanced (Präsenz),missing,,,,,,
2026-06-08,Coaching,Bewerbungscoaching für Akademiker,missing,,,,,,
2026-06-08,Coaching,Individuelles Karrierecoaching via Live-Video für Akademiker:innen,missing,,,,,,
2026-06-08,Coaching,Orientierungscoaching,missing,,,,,,
2026-06-08,Coaching,Karrierecoaching für Fach- und Führungskräfte Classic 32,missing,,,,,,
2026-06-08,Coaching,Karrierecoaching für Fach- und Führungskräfte Complete 64,missing,,,,,,
2026-06-08,Coaching,Karrierecoaching für Fach- und Führungskräfte Starter 16,missing,,,,,,
2026-06-08,Coaching,Bewerbungscoaching für Akademiker Classic 32,missing,,,,,,
2026-06-08,Coaching,Bewerbungscoaching für Akademiker Complete 64,missing,,,,,,
2026-06-08,Coaching,Coaching zur Potenzialentfaltung und Potenzialentwicklung Complete 64,missing,,,,,,
2026-06-08,Coaching,Digitalisierungscoaching für den Arbeitsmarkt Complete 64,missing,,,,,,
2026-06-08,Coaching,"Individuelles Bewerbungscoaching ""50 plus"" Complete 64",missing,,,,,,
2026-06-08,Coaching,Individuelles Karrierecoaching Complete 64,missing,,,,,,
2026-06-08,Coaching,Individuelles Karrierecoaching für Berufseinsteiger Complete 64,missing,,,,,,
2026-06-08,Coaching,Individuelles Karrierecoaching für Mütter Complete 64,missing,,,,,,
2026-06-08,Coaching,Individuelles Orientierungscoaching Complete 56,missing,,,,,,
2026-06-08,Coaching,Individuelles Orientierungscoaching Complete 64,missing,,,,,,
2026-06-08,Coaching,Karrierecoaching für Fach- und Führungskräfte Premium 76,missing,,,,,,
2026-06-08,Coaching,Online-Marketing Coaching Complete 56,found,Online Marketing,10349701750,"Chemnitz, Sachsen; Hamburg; Iserlohn; Krefeld; Magdeburg",2026-06-14,UEBER_10000_EUR,BERUFLICHE_QUALIFIZIERUNG
2026-06-08,Coaching,Orientierungscoaching - Neue Perspektiven finden Classic 32,missing,,,,,,
2026-06-08,Coaching,Orientierungscoaching - Neue Perspektiven finden Complete 64,missing,,,,,,
2026-06-08,Coaching,Orientierungscoaching - Neue Perspektiven finden Premium 76,missing,,,,,,
2026-06-08,Coaching,Orientierungscoaching - Neue Perspektiven finden Starter 16,missing,,,,,,
2026-06-08,Coaching,Stressmanagement und Burn-Out Prophylaxe - gelungene Work-Life-Balance Complete 64,missing,,,,,,
2026-06-08,Coaching,Integrations- und Jobcoaching für Fachkräfte mit Migrationshintergrund Classic 40,missing,,,,,,
2026-06-08,Coaching,Integrations- und Jobcoaching für Fachkräfte mit Migrationshintergrund Complete 64,missing,,,,,,
2026-06-08,Coaching,Jobcoaching für Fach- und Führungskräfte Classic 30,missing,,,,,,
